"No.","Time","Source","Destination","Protocol","Length","Info"
"47971","20:21:39.191354700","10.45.0.15","192.168.0.11","GTP <TCP>","110","57385  >  6969 [FIN, ACK] Seq=111 Ack=1447 Win=64256 Len=0 TSval=616208564 TSecr=994543807"
"47972","20:21:39.191414500","192.168.0.21","192.168.0.11","TCP","66","57385  >  6969 [ACK] Seq=111 Ack=117 Win=65280 Len=0 TSval=616208564 TSecr=994543807"
"47973","20:21:39.191414500","192.168.0.21","192.168.0.11","TCP","66","57385  >  6969 [ACK] Seq=111 Ack=1447 Win=64256 Len=0 TSval=616208564 TSecr=994543807"
"47974","20:21:39.191414500","192.168.0.21","192.168.0.11","TCP","66","57385  >  6969 [FIN, ACK] Seq=111 Ack=1447 Win=64256 Len=0 TSval=616208564 TSecr=994543807"
"47976","20:21:39.256365600","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"47977","20:21:39.256365700","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"47978","20:21:39.256642300","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"47979","20:21:39.256642300","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"47980","20:21:39.395952300","192.168.0.23","192.168.0.22","UDP","120","47863  >  4997 Len=78"
"47983","20:21:39.396783800","192.168.0.11","192.168.0.21","TCP","66","6969  >  57385 [ACK] Seq=1447 Ack=112 Win=65152 Len=0 TSval=994544014 TSecr=616208769"
"47984","20:21:39.396942400","192.168.0.11","10.45.0.15","GTP <TCP>","110","6969  >  57385 [ACK] Seq=1447 Ack=112 Win=65152 Len=0 TSval=994544014 TSecr=616208769"
"47985","20:21:39.397017900","192.168.0.22","192.168.0.23","UDP","120","4997  >  47863 Len=78"
"47986","20:21:39.456344000","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"47987","20:21:39.456344100","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"47988","20:21:39.456344100","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"47989","20:21:39.456344100","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"47990","20:21:39.456344100","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"47991","20:21:39.456350600","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"47992","20:21:39.456350600","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"47993","20:21:39.456685500","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"47994","20:21:39.456685600","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"47995","20:21:39.456685600","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"47996","20:21:39.456685600","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"47997","20:21:39.456685600","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"47998","20:21:39.456685600","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"47999","20:21:39.456685700","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"48000","20:21:39.460268800","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"48001","20:21:39.460309800","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"48006","20:21:39.658947300","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"48007","20:21:39.658947300","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"48008","20:21:39.658947300","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"48009","20:21:39.659080700","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"48010","20:21:39.659080700","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"48011","20:21:39.659080800","192.168.0.22","192.168.0.23","UDP","59","4997  >  34125 Len=17"
"48013","20:21:39.857385800","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"48014","20:21:39.857506000","192.168.0.22","192.168.0.23","UDP","59","4997  >  35703 Len=17"
"48017","20:21:39.999777900","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"48018","20:21:39.999996200","192.168.0.22","192.168.0.23","UDP","59","4997  >  47863 Len=17"
"48025","20:21:40.198220500","192.168.0.23","192.168.0.22","UDP","128","34125  >  4997 Len=86"
"48026","20:21:40.198387000","10.45.0.8","192.168.0.11","GTP <TCP>","118","56163  >  6969 [SYN] Seq=0 Win=65280 Len=0 MSS=1360 SACK_PERM=1 TSval=3064939264 TSecr=0 WS=128"
"48027","20:21:40.199184400","192.168.0.21","192.168.0.11","TCP","74","56163  >  6969 [SYN] Seq=0 Win=65280 Len=0 MSS=1360 SACK_PERM=1 TSval=3064939264 TSecr=0 WS=128"
"48028","20:21:40.199204000","192.168.0.11","192.168.0.21","TCP","74","6969  >  56163 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=994544817 TSecr=3064939264 WS=128"
"48029","20:21:40.199353600","192.168.0.11","10.45.0.8","GTP <TCP>","118","6969  >  56163 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=994544817 TSecr=3064939264 WS=128"
"48030","20:21:40.199448100","192.168.0.22","192.168.0.23","UDP","128","4997  >  34125 Len=86"
"48031","20:21:40.200273200","192.168.0.23","192.168.0.22","UDP","120","34125  >  4997 Len=78"
"48032","20:21:40.200273300","192.168.0.23","192.168.0.22","UDP","230","34125  >  4997 Len=188"
"48033","20:21:40.201011900","10.45.0.8","192.168.0.11","GTP <TCP>","110","56163  >  6969 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=3064939266 TSecr=994544817"
"48034","20:21:40.201011900","10.45.0.8","192.168.0.11","GTP <HTTP>","220","GET /?application=img_down&size=16 HTTP/1.1 "
"48035","20:21:40.202334900","192.168.0.21","192.168.0.11","TCP","66","56163  >  6969 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=3064939266 TSecr=994544817"
"48036","20:21:40.202334900","192.168.0.21","192.168.0.11","HTTP","176","GET /?application=img_down&size=16 HTTP/1.1 "
"48037","20:21:40.202364200","192.168.0.11","192.168.0.21","TCP","66","6969  >  56163 [ACK] Seq=1 Ack=111 Win=65152 Len=0 TSval=994544820 TSecr=3064939266"
"48038","20:21:40.202625900","192.168.0.11","10.45.0.8","GTP <TCP>","110","6969  >  56163 [ACK] Seq=1 Ack=111 Win=65152 Len=0 TSval=994544820 TSecr=3064939266"
"48039","20:21:40.202778200","192.168.0.11","192.168.0.21","TCP","182","6969  >  56163 [PSH, ACK] Seq=1 Ack=111 Win=65152 Len=116 TSval=994544820 TSecr=3064939266 [TCP segment of a reassembled PDU]"
"48040","20:21:40.202823200","192.168.0.11","192.168.0.21","HTTP","597","HTTP/1.0 200 OK  (PNG)"
"48041","20:21:40.202941500","192.168.0.22","192.168.0.23","UDP","120","4997  >  34125 Len=78"
"48042","20:21:40.203021900","192.168.0.11","10.45.0.8","GTP <TCP>","226","6969  >  56163 [PSH, ACK] Seq=1 Ack=111 Win=65152 Len=116 TSval=994544820 TSecr=3064939266 [TCP segment of a reassembled PDU]"
"48043","20:21:40.203022000","192.168.0.11","10.45.0.8","GTP <HTTP>","641","HTTP/1.0 200 OK  (PNG)"
"48044","20:21:40.203116900","192.168.0.22","192.168.0.23","UDP","236","4997  >  34125 Len=194"
"48045","20:21:40.203116900","192.168.0.22","192.168.0.23","UDP","651","4997  >  34125 Len=609"
"48046","20:21:40.203231500","192.168.0.23","192.168.0.22","UDP","120","34125  >  4997 Len=78"
"48047","20:21:40.203889900","10.45.0.8","192.168.0.11","GTP <TCP>","110","56163  >  6969 [ACK] Seq=111 Ack=117 Win=65280 Len=0 TSval=3064939270 TSecr=994544820"
"48048","20:21:40.203889900","192.168.0.21","192.168.0.11","TCP","66","56163  >  6969 [ACK] Seq=111 Ack=117 Win=65280 Len=0 TSval=3064939270 TSecr=994544820"
"48049","20:21:40.204810900","192.168.0.23","192.168.0.22","UDP","120","34125  >  4997 Len=78"
"48050","20:21:40.205126900","10.45.0.8","192.168.0.11","GTP <TCP>","110","56163  >  6969 [FIN, ACK] Seq=111 Ack=649 Win=64768 Len=0 TSval=3064939271 TSecr=994544820"
"48051","20:21:40.205644900","192.168.0.21","192.168.0.11","TCP","66","56163  >  6969 [FIN, ACK] Seq=111 Ack=649 Win=64768 Len=0 TSval=3064939271 TSecr=994544820"
"48052","20:21:40.205653400","192.168.0.11","192.168.0.21","TCP","66","6969  >  56163 [ACK] Seq=649 Ack=112 Win=65152 Len=0 TSval=994544823 TSecr=3064939271"
"48053","20:21:40.205786400","192.168.0.11","10.45.0.8","GTP <TCP>","110","6969  >  56163 [ACK] Seq=649 Ack=112 Win=65152 Len=0 TSval=994544823 TSecr=3064939271"
"48054","20:21:40.205823600","192.168.0.22","192.168.0.23","UDP","120","4997  >  34125 Len=78"
"48055","20:21:40.257852400","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"48056","20:21:40.257852500","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"48057","20:21:40.258019800","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"48058","20:21:40.258019800","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"48060","20:21:40.457968100","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"48061","20:21:40.457968400","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"48062","20:21:40.457968400","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"48063","20:21:40.457968500","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"48064","20:21:40.457968500","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"48065","20:21:40.457968500","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"48066","20:21:40.457968500","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"48067","20:21:40.458170100","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"48068","20:21:40.458170200","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"48069","20:21:40.458170200","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"48070","20:21:40.458170200","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"48071","20:21:40.458170200","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"48072","20:21:40.458170200","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"48073","20:21:40.458170300","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"48074","20:21:40.461468300","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"48075","20:21:40.461532700","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"48078","20:21:40.660279300","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"48079","20:21:40.660279300","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"48080","20:21:40.660411000","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"48081","20:21:40.660411000","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"48084","20:21:40.808508800","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"48085","20:21:40.809796800","192.168.0.22","192.168.0.23","UDP","59","4997  >  34125 Len=17"
"48089","20:21:40.858863900","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"48090","20:21:40.859179500","192.168.0.22","192.168.0.23","UDP","59","4997  >  35703 Len=17"
"48092","20:21:41.001331700","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"48093","20:21:41.001496700","192.168.0.22","192.168.0.23","UDP","59","4997  >  47863 Len=17"
"48098","20:21:41.107238000","192.168.0.13","192.168.0.12","HTTP2","131","HEADERS[959]"
"48099","20:21:41.107238100","192.168.0.13","192.168.0.12","HTTP2","147","DATA[959]"
"48100","20:21:41.107724700","192.168.0.12","192.168.0.13","TCP","66","7777  >  40870 [ACK] Seq=2660 Ack=11097 Win=501 Len=0 TSval=3029684384 TSecr=3012901991"
"48101","20:21:41.107724700","192.168.0.12","192.168.0.13","HTTP2","101","HEADERS[959]: 204 No Content"
"48102","20:21:41.107853000","192.168.0.13","192.168.0.12","TCP","66","40870  >  7777 [ACK] Seq=11097 Ack=2695 Win=501 Len=0 TSval=3012901992 TSecr=3029684384"
"48103","20:21:41.125542200","192.168.0.15","192.168.0.12","HTTP2","131","HEADERS[208141]"
"48104","20:21:41.125542300","192.168.0.15","192.168.0.12","HTTP2","147","DATA[208141]"
"48105","20:21:41.125619300","192.168.0.12","192.168.0.15","TCP","66","7777  >  39368 [ACK] Seq=2647 Ack=11097 Win=630 Len=0 TSval=4080744031 TSecr=979747753"
"48106","20:21:41.125698800","192.168.0.12","192.168.0.15","HTTP2","101","HEADERS[208141]: 204 No Content"
"48107","20:21:41.125727800","192.168.0.15","192.168.0.12","TCP","66","39368  >  7777 [ACK] Seq=11097 Ack=2682 Win=602 Len=0 TSval=979747753 TSecr=4080744031"
"48111","20:21:41.211927700","192.168.0.23","192.168.0.22","UDP","128","47863  >  4997 Len=86"
"48112","20:21:41.212048000","10.45.0.15","192.168.0.11","GTP <TCP>","118","44525  >  6969 [SYN] Seq=0 Win=65280 Len=0 MSS=1360 SACK_PERM=1 TSval=616210585 TSecr=0 WS=128"
"48113","20:21:41.212214700","192.168.0.21","192.168.0.11","TCP","74","44525  >  6969 [SYN] Seq=0 Win=65280 Len=0 MSS=1360 SACK_PERM=1 TSval=616210585 TSecr=0 WS=128"
"48114","20:21:41.212238600","192.168.0.11","192.168.0.21","TCP","74","6969  >  44525 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=994545830 TSecr=616210585 WS=128"
"48115","20:21:41.212635100","192.168.0.11","10.45.0.15","GTP <TCP>","118","6969  >  44525 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=994545830 TSecr=616210585 WS=128"
"48116","20:21:41.212704200","192.168.0.22","192.168.0.23","UDP","128","4997  >  47863 Len=86"
"48117","20:21:41.212874600","192.168.0.23","192.168.0.22","UDP","120","47863  >  4997 Len=78"
"48118","20:21:41.212874600","192.168.0.23","192.168.0.22","UDP","230","47863  >  4997 Len=188"
"48119","20:21:41.213197800","10.45.0.15","192.168.0.11","GTP <TCP>","110","44525  >  6969 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=616210586 TSecr=994545830"
"48120","20:21:41.213197900","10.45.0.15","192.168.0.11","GTP <HTTP>","220","GET /?application=img_down&size=32 HTTP/1.1 "
"48121","20:21:41.213448000","192.168.0.21","192.168.0.11","TCP","66","44525  >  6969 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=616210586 TSecr=994545830"
"48122","20:21:41.213448000","192.168.0.21","192.168.0.11","HTTP","176","GET /?application=img_down&size=32 HTTP/1.1 "
"48123","20:21:41.213476700","192.168.0.11","192.168.0.21","TCP","66","6969  >  44525 [ACK] Seq=1 Ack=111 Win=65152 Len=0 TSval=994545831 TSecr=616210586"
"48124","20:21:41.213805800","192.168.0.11","10.45.0.15","GTP <TCP>","110","6969  >  44525 [ACK] Seq=1 Ack=111 Win=65152 Len=0 TSval=994545831 TSecr=616210586"
"48125","20:21:41.213905600","192.168.0.11","192.168.0.21","TCP","182","6969  >  44525 [PSH, ACK] Seq=1 Ack=111 Win=65152 Len=116 TSval=994545831 TSecr=616210586 [TCP segment of a reassembled PDU]"
"48126","20:21:41.213947600","192.168.0.11","192.168.0.21","HTTP","1395","HTTP/1.0 200 OK  (PNG)"
"48127","20:21:41.214043300","192.168.0.22","192.168.0.23","UDP","120","4997  >  47863 Len=78"
"48128","20:21:41.214238100","192.168.0.11","10.45.0.15","GTP <TCP>","226","6969  >  44525 [PSH, ACK] Seq=1 Ack=111 Win=65152 Len=116 TSval=994545831 TSecr=616210586 [TCP segment of a reassembled PDU]"
"48129","20:21:41.214238200","192.168.0.11","10.45.0.15","GTP <HTTP>","1439","HTTP/1.0 200 OK  (PNG)"
"48130","20:21:41.214337400","192.168.0.22","192.168.0.23","UDP","236","4997  >  47863 Len=194"
"48131","20:21:41.214337400","192.168.0.22","192.168.0.23","UDP","1449","4997  >  47863 Len=1407"
"48132","20:21:41.215900100","192.168.0.23","192.168.0.22","UDP","120","47863  >  4997 Len=78"
"48133","20:21:41.215900300","192.168.0.23","192.168.0.22","UDP","120","47863  >  4997 Len=78"
"48134","20:21:41.215900300","192.168.0.23","192.168.0.22","UDP","120","47863  >  4997 Len=78"
"48135","20:21:41.215985300","10.45.0.15","192.168.0.11","GTP <TCP>","110","44525  >  6969 [ACK] Seq=111 Ack=117 Win=65280 Len=0 TSval=616210588 TSecr=994545831"
"48136","20:21:41.215985300","10.45.0.15","192.168.0.11","GTP <TCP>","110","44525  >  6969 [ACK] Seq=111 Ack=1447 Win=64256 Len=0 TSval=616210588 TSecr=994545831"
"48137","20:21:41.215985300","10.45.0.15","192.168.0.11","GTP <TCP>","110","44525  >  6969 [FIN, ACK] Seq=111 Ack=1447 Win=64256 Len=0 TSval=616210588 TSecr=994545831"
"48138","20:21:41.216020700","192.168.0.21","192.168.0.11","TCP","66","44525  >  6969 [ACK] Seq=111 Ack=117 Win=65280 Len=0 TSval=616210588 TSecr=994545831"
"48139","20:21:41.216020700","192.168.0.21","192.168.0.11","TCP","66","44525  >  6969 [ACK] Seq=111 Ack=1447 Win=64256 Len=0 TSval=616210588 TSecr=994545831"
"48140","20:21:41.216020700","192.168.0.21","192.168.0.11","TCP","66","44525  >  6969 [FIN, ACK] Seq=111 Ack=1447 Win=64256 Len=0 TSval=616210588 TSecr=994545831"
"48141","20:21:41.259427400","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"48142","20:21:41.259427500","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"48143","20:21:41.259555000","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"48144","20:21:41.259555000","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"48146","20:21:41.420036800","192.168.0.23","192.168.0.22","UDP","120","47863  >  4997 Len=78"
"48149","20:21:41.420584400","192.168.0.11","192.168.0.21","TCP","66","6969  >  44525 [ACK] Seq=1447 Ack=112 Win=65152 Len=0 TSval=994546038 TSecr=616210793"
"48150","20:21:41.420731700","192.168.0.11","10.45.0.15","GTP <TCP>","110","6969  >  44525 [ACK] Seq=1447 Ack=112 Win=65152 Len=0 TSval=994546038 TSecr=616210793"
"48151","20:21:41.420810100","192.168.0.22","192.168.0.23","UDP","120","4997  >  47863 Len=78"
"48152","20:21:41.459624800","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"48153","20:21:41.459624900","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"48154","20:21:41.459624900","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"48155","20:21:41.459624900","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"48156","20:21:41.459624900","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"48157","20:21:41.459625000","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"48158","20:21:41.459625000","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"48159","20:21:41.459846800","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"48160","20:21:41.459846900","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"48161","20:21:41.459846900","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"48162","20:21:41.459846900","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"48163","20:21:41.459846900","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"48164","20:21:41.459846900","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"48165","20:21:41.459847000","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"48166","20:21:41.462785300","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"48167","20:21:41.462839100","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"48169","20:21:41.661666900","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"48170","20:21:41.661667000","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"48171","20:21:41.661817100","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"48172","20:21:41.661817100","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"48176","20:21:41.795951500","192.168.0.14","192.168.0.12","HTTP2","132","HEADERS[208269]"
"48177","20:21:41.795951600","192.168.0.14","192.168.0.12","HTTP2","147","DATA[208269]"
"48178","20:21:41.796194500","192.168.0.12","192.168.0.14","TCP","66","7777  >  48588 [ACK] Seq=2647 Ack=11173 Win=657 Len=0 TSval=2399441467 TSecr=3162207540"
"48179","20:21:41.796194600","192.168.0.12","192.168.0.14","HTTP2","101","HEADERS[208269]: 204 No Content"
